id,original_title,release_date,title,vote_average,combination
220620,Ismael,2013-12-26,Ismael,5.9,mariocasas belénrueda juandiegobotto marcelopiñeyro marcelopiñeyro Drama
290764,Tracers,2015-01-15,Tracers,5.9,chinesemafia parkour newyorkc loanshark youngadult bikemesseng marieavgeropoulos taylorlautner adamrayner danielbenmayor danielbenmayor Action Crime Drama
228203,"McFarland, USA",2015-02-20,"McFarland, USA",7.4,california smalltown coach championship womandirector kevincostner ramirorodriguez carlospratts nikicaro nikicaro Drama
239573,Unfinished Business,2015-03-05,Unfinished Business,5.0,europ businesstrip vincevaughn davefranco jamesmarsden kenscott kenscott Comedy
241554,Run All Night,2015-03-11,Run All Night,6.3,hitman reveng murder ontherun mobster liamneeson edharris joelkinnaman jaumecollet-serra jaumecollet-serra Action Crime Drama Mystery Thriller
150689,Cinderella,2015-03-12,Cinderella,6.7,cinderella magic princ fairytal kingdom royalti orphan lostsho evilstepmoth retel lilyjames cateblanchett richardmadden kennethbranagh kennethbranagh Romance Fantasy Family Drama
228968,Kidnapping Mr. Heineken,2015-03-12,Kidnapping Mr. Heineken,5.8,anthonyhopkins jimsturgess samworthington danielalfredson danielalfredson Drama Action Crime Thriller
238215,The Cobbler,2014-09-11,The Cobbler,5.5,comedi adamsandler danstevens stevebuscemi tommccarthy tommccarthy Fantasy Comedy Drama
70027,The Wrecking Crew,2008-03-11,The Wrecking Crew,7.3,rockandrol musician music popmus louadler herbalpert halblaine dennytedesco dennytedesco Music Documentary
243688,Poltergeist,2015-05-20,Poltergeist,5.0,poltergeist hauntedhous remak duringcreditssting samrockwell rosemariedewitt saxonsharbino gilkenan gilkenan Horror Thriller
266647,Pan,2015-09-24,Pan,5.9,fli magic fairytal peterpan mermaid pirat fantasyworld levimiller garretthedlund hughjackman joewright joewright Adventure Family Fantasy
252512,While We're Young,2015-04-03,While We're Young,5.8,father-in-law marriag documentaryfilmmak hipster middleag documentaryfilmmak benstiller naomiwatts adamdriver noahbaumbach noahbaumbach Comedy Drama Mystery
262500,Insurgent,2015-03-18,Insurgent,6.2,basedonnovel revolut dystopia sequel dystopicfutur youngadult 3d diverg shailenewoodley theojames katewinslet robertschwentke robertschwentke Adventure Science Fiction Thriller
228161,Home,2015-03-18,Home,6.8,friendship spaceship space alien alieninvas jimparsons rihanna stevemartin timjohnson timjohnson Fantasy Comedy Animation Science Fiction Family
20377,The Brave Little Toaster Goes to Mars,1998-05-19,The Brave Little Toaster Goes to Mars,5.8,music deannaoliver thurlravenscroft rogerkabler robertc.ramirez robertc.ramirez Animation Family
245703,Midnight Special,2016-02-18,Midnight Special,6.2,fathersonrelationship helicopt fbi motel chase childkidnap michaelshannon jaedenlieberher joeledgerton jeffnichols jeffnichols Adventure Drama Science Fiction
275060,The Disappearance of Eleanor Rigby: Her,2014-10-10,The Disappearance of Eleanor Rigby: Her,6.6,newyork coupl lossofachild jessicachastain jamesmcavoy violadavis nedbenson nedbenson Drama
244063,Jongens,2014-01-08,Boys,7.5,gayrelationship athlet womandirector gijsblom kozandvliet jonassmulders mischakamp mischakamp Drama
168259,Furious 7,2015-04-01,Furious 7,7.3,carrac speed reveng suspens car race vindiesel paulwalker dwaynejohnson jameswan jameswan Action
228973,Backcountry,2015-03-20,Backcountry,5.8,camp basedontruestori wood gore surviv bear blood natur lost bearattack missyperegrym jeffroop ericbalfour adammacdonald adammacdonald Drama Horror Thriller
256030,Muck,2015-03-15,Muck,3.5,femalenud shower ax swamp murder blood shovel newengland axemurd pitchfork lachlanbuchanan pujamohindra brycedraper stevewolsh stevewolsh Horror
39041,The Conrad Boys,2006-01-01,The Conrad Boys,5.3,independentfilm justinlo booboostewart nickbartzen justinlo justinlo Drama
13015,George Carlin: Life Is Worth Losing,2005-11-05,George Carlin: Life Is Worth Losing,8.1,comedian religionandsupernatur dyinganddeath concert polit madeforcabletv stand-upcomedi stand-upcomedian tvmovi tvspecial georgecarlin roccourbisci roccourbisci Documentary Comedy TV Movie
137221,O Dia Que Durou 21 Anos,2012-09-30,The Day That Lasted 21 Years,8.0,brazilian brazil documentari camilotavares camilotavares Documentary
257091,Get Hard,2015-03-26,Get Hard,5.9,prison train frame embezzl willferrell kevinhart alisonbrie etancohen etancohen Comedy
254578,Phoenix,2014-09-25,Phoenix,6.4,basedonnovel auschwitz survivor sing neo-noir ninahoss ronaldzehrfeld ninakunzendorf christianpetzold christianpetzold Drama
299551,The Atticus Institute,2015-01-20,The Atticus Institute,5.6,experi psycholog govern weapon supernatur possess mockumentari entiti militari classifi williammapother ryakihlstedt sharonmaughan chrissparling chrissparling Horror
308504,Last Knights,2015-04-03,Last Knights,6.2,loyalti emperor castl swordfight reveng honor knight master mediev warrior cliveowen morganfreeman akselhennie kazuakikiriya kazuakikiriya Action Adventure
321640,The Jinx: The Life and Deaths of Robert Durst,2015-02-08,The Jinx: The Life and Deaths of Robert Durst,8.6,murder crime robertdurst andrewjarecki marcsmerling andrewjarecki andrewjarecki Documentary
304357,Woman in Gold,2015-04-10,Woman in Gold,7.3,nazi basedontruestori art stolenpaint helenmirren ryanreynolds tatianamaslany simoncurtis simoncurtis Drama
269148,Samba,2014-10-15,Samba,6.4,omarsy charlottegainsbourg taharrahim erictoledano erictoledano Drama Comedy
158852,Tomorrowland,2015-05-19,Tomorrowland,6.2,inventor apocalyps destini imax dreamer brittrobertson georgeclooney raffeycassidy bradbird bradbird Adventure Family Mystery Science Fiction
250665,No No: A Dockumentary,2014-01-20,No No: A Dockumentary,7.0,basebal drugrehabilit jeffreyradice jeffreyradice Documentary
229182,The Harvest,2013-10-19,The Harvest,5.9,sickchild darksecret child samanthamorton michaelshannon natashacalis johnmcnaughton johnmcnaughton Horror Thriller
256961,Paul Blart: Mall Cop 2,2015-04-16,Paul Blart: Mall Cop 2,5.0,shoppingmal lasvega securityguard kevinjames rainirodriguez eduardoverástegui andyfickman andyfickman Action Comedy Family
278990,Seve,2014-06-27,Seve,8.0,golf biographi sport joséluisgutiérrez josénavar mariamolins john-pauldavidson john-pauldavidson Drama Documentary
295592,Monkey Kingdom,2015-04-17,Monkey Kingdom,6.4,tinafey marklinfield marklinfield Documentary
313074,Sword of Vengeance,2014-10-03,Sword of Vengeance,5.2,sword war reveng mediev stanleyweber annabellewallis edskrein jimweedon jimweedon Drama Action Adventure
293863,The Age of Adaline,2015-04-16,The Age of Adaline,7.4,sanfrancisco immort love blakelively michielhuisman harrisonford leetolandkrieger leetolandkrieger Fantasy Drama Romance
319389,Lovesick,2014-04-24,Lovesick,4.7,romanticcomedi mattleblanc alilarter rachaelharris lukematheny lukematheny Romance Comedy
256924,Danny Collins,2015-03-19,Danny Collins,6.6,rockstar middleag alpacino annettebening jennifergarner danfogelman danfogelman Comedy Drama Music
325113,A Girl Like Her,2015-03-27,A Girl Like Her,7.2,teenagegirl womandirector jimmybennett lexiainsworth hunterking amys.weber amys.weber Drama
309304,Grandma,2015-06-04,Grandma,6.1,grandmothergranddaughterrelationship roadtrip abort lilytomlin juliagarner marciagayharden paulweitz paulweitz Comedy Drama
192712,Kite,2014-06-13,Kite,4.2,noir violenc samuell.jackson callanmcauliffe indiaeisley ralphziman ralphziman Drama Action
254128,San Andreas,2015-05-27,San Andreas,6.0,california earthquak catastroph disasterfilm 3d rescueoper dwaynejohnson alexandradaddario carlagugino bradpeyton bradpeyton Action Drama Thriller
284537,Welcome to Me,2014-09-05,Welcome to Me,5.7,talkshow darkcomedi womandirector mentaldisord winninglotteri kristenwiig jamesmarsden lindacardellini shirapiven shirapiven Comedy Drama
300302,Comedy Central Roast of James Franco,2013-09-02,Comedy Central Roast of James Franco,7.3,comedian insult stand-upcomedi jamesfranco jonahhill sethrogen joelgallen joelgallen Comedy
31524,Sarfarosh,1999-04-30,Sarfarosh,7.2,naseeruddinshah aamirkhan sonalibendre johnmathewmatthan johnmathewmatthan Foreign
250734,Far from the Madding Crowd,2015-04-23,Far from the Madding Crowd,6.8,sheep ruralset housekeep careymulligan matthiasschoenaerts michaelsheen thomasvinterberg thomasvinterberg Romance Drama
249070,Hitman: Agent 47,2015-08-20,Hitman: Agent 47,5.5,assassin secretident intellig hitman execut killer basedonvideogam rupertfriend zacharyquinto hannahware aleksanderbach aleksanderbach Action Crime Thriller
275601,Ricki and the Flash,2015-07-10,Ricki and the Flash,5.6,homophobia rockstar age familyrelationship divorc merylstreep kevinkline mamiegummer jonathandemme jonathandemme Comedy Drama Music
314407,Cocaine Cowboys: Reloaded,2014-04-08,Cocaine Cowboys: Reloaded,7.3,billycorben billycorben Documentary
306482,Partisan,2015-01-25,Partisan,6.2,birthday chicken food vincentcassel nigelbarber jeremychabriel arielkleiman arielkleiman Thriller Drama
301728,Infini,2015-05-08,Infini,5.1,mindcontrol rescu search plagu miningaccid danielmacpherson gracehuang lukehemsworth shaneabbess shaneabbess Horror Science Fiction Thriller
254470,Pitch Perfect 2,2015-05-07,Pitch Perfect 2,6.8,music sequel singer malefemalerelationship audit groupoffriend duringcreditssting singingcompetit femalemusician singingcontest womandirector acapella annakendrick rebelwilson haileesteinfeld elizabethbanks elizabethbanks Comedy Music
258099,Just Before I Go,2014-04-24,Just Before I Go,6.3,suicid womandirector seannwilliamscott garretdillahunt oliviathirlby courteneycox courteneycox Comedy Drama Romance
258480,Carol,2015-11-20,Carol,7.3,gay newyork femalenud chicago sex hotel newyear'sev agediffer departmentstor nuditi photographi roadtrip lesbianrelationship motherdaughterrelationship lesbian divorc lgbt motherchildrelationship childcustodi olderwomanyoungerwomanrelationship christma 1950s cateblanchett rooneymara kylechandler toddhaynes toddhaynes Romance Drama
254320,The Lobster,2015-10-08,The Lobster,6.7,dystopia colinfarrell rachelweisz léaseydoux yorgoslanthimos yorgoslanthimos Thriller Comedy Drama Romance Science Fiction
287424,Maggie,2015-05-08,Maggie,5.2,post-apocalypt dystopia zombi arnoldschwarzenegger abigailbreslin joelyrichardson henryhobson henryhobson Horror
268920,Hot Pursuit,2015-05-08,Hot Pursuit,5.4,texa prison cop drugcartel ontherun policeoffic prisonerontherun womandirector reesewitherspoon sofíavergara michaelmosley annefletcher annefletcher Action Comedy Crime
94365,The Human Centipede 3 (Final Sequence),2015-05-22,The Human Centipede 3 (Final Sequence),3.7,exploit sequel gore bmovi tortur extremeviol tortureporn dieterlaser breeolson laurencer.harvey tomsix tomsix Horror
334130,Open Secret,2013-11-03,Open Secret,0.0,nan nan
286217,The Martian,2015-09-30,The Martian,7.6,basedonnovel mar nasa isol botanist strand spaceship space engin surviv astronaut scienc deepspaceexplor duringcreditssting mattdamon jessicachastain kristenwiig ridleyscott ridleyscott Drama Adventure Science Fiction
333381,Return to Sender,2015-05-31,Return to Sender,5.0,date prison nurs rape flirt rosamundpike rumerwillis nicknolte fouadmikati fouadmikati Drama Thriller
251516,Kung Fury,2015-05-22,Kung Fury,7.6,videogam martialart kungfu hacker nazi adolfhitl timetravel geek nerd arcad dinosaur robot lasergun 1980s short davidsandberg jormataccone leopoldnilsson davidsandberg davidsandberg Action Comedy Science Fiction Fantasy
334074,Survivor,2015-05-21,Survivor,5.4,newyear'sev fire showdown terrorist embassi handgrenad truck laboratori ontherun orphan death cigarettelight microscop hazmatsuit piercebrosnan millajovovich dylanmcdermott jamesmcteigue jamesmcteigue Thriller
238713,Spy,2015-05-06,Spy,6.9,spi cia undercov armsdeal disast femalespi aftercreditssting duringcreditssting melissamccarthy judelaw rosebyrne paulfeig paulfeig Action Comedy Crime
271718,Trainwreck,2015-07-17,Trainwreck,5.9,alcohol one-nightstand amyschumer billhader brielarson juddapatow juddapatow Comedy
222936,Aloha,2015-05-27,Aloha,5.2,lovetriangl hawaii satellit militari duringcreditssting bradleycooper emmastone rachelmcadams cameroncrowe cameroncrowe Drama Comedy Romance
245906,She's Funny That Way,2014-10-27,She's Funny That Way,5.8,infidel newyorkc screwballcomedi escort theater aspiringactor sexwork broadwaydirector owenwilson imogenpoots kathrynhahn peterbogdanovich peterbogdanovich Comedy
188222,Entourage,2015-06-03,Entourage,6.2,friendship hollywood moviestar entourag jeremypiven adriangrenier jerryferrara dougellin dougellin Comedy
150540,Inside Out,2015-06-09,Inside Out,7.9,dream cartoon imaginaryfriend anim famili move kid unicorn duringcreditssting 3d emot amypoehler phyllissmith richardkind petedocter petedocter Drama Comedy Animation Family
307931,The Wolfpack,2015-06-12,The Wolfpack,6.7,"brotherbrotherrelationship fathersonrelationship manhattan,newyorkc womandirector bhagavanangulo govindaangulo jagadisaangulo crystalmoselle crystalmoselle Documentary"
271714,Love & Mercy,2015-05-29,Love & Mercy,7.3,therapist musician nervousbreakdown songwrit popmus psychotherapist pauldano johncusack paulgiamatti billpohlad billpohlad Drama
131634,The Hunger Games: Mockingjay - Part 2,2015-11-18,The Hunger Games: Mockingjay - Part 2,6.6,revolut strongwoman dystopia gameofdeath 3d basedonyoungadultnovel jenniferlawrence joshhutcherson liamhemsworth francislawrence francislawrence Action Adventure Science Fiction
257344,Pixels,2015-07-16,Pixels,5.6,videogam nerd alienattack 3d adamsandler michellemonaghan peterdinklage chriscolumbus chriscolumbus Action Comedy Science Fiction
34766,Zenon: Girl of the 21st Century,1999-01-23,Zenon: Girl of the 21st Century,5.5,futur teenag basedonchildren'sbook spacest kirstenstorms raven-symoné stuartpankin kennethjohnson kennethjohnson Adventure Comedy Family TV Movie
29742,Zenon: The Zequel,2001-01-12,Zenon: The Zequel,4.8,futur spacest kirstenstorms shadiasimmons laurenmaltby mannycoto mannycoto Adventure Comedy Family Science Fiction TV Movie
34765,Zenon: Z3,2004-06-11,Zenon: Z3,5.3,kirstenstorms laurenmaltby alysonmorgan steverash steverash TV Movie Comedy Adventure Family
328111,The Secret Life of Pets,2016-06-18,The Secret Life of Pets,5.9,"pet bunni anthropomorph dog anim apartmentbuild sewer terrier manhattan,newyorkc louisc.k. ericstonestreet kevinhart chrisrenaud chrisrenaud Animation Family"
343921,A Deadly Adoption,2015-06-20,A Deadly Adoption,4.7,babi adopt violenc tvmovi womandirector willferrell kristenwiig jessicalowndes rachelgoldenberg rachelgoldenberg Drama Thriller
238615,Self/less,2015-07-10,Self/less,6.3,lie immort terminalil laboratori cancer doctor body-swap death rich falsememori soultransfer richman mindtransf ryanreynolds benkingsley nataliemartinez tarsemsingh tarsemsingh Science Fiction Mystery Thriller
274854,The Last Witch Hunter,2015-10-21,The Last Witch Hunter,5.7,newyork witch upris witchhunt vindiesel roseleslie elijahwood breckeisner breckeisner Fantasy Action Adventure
297761,Suicide Squad,2016-08-02,Suicide Squad,5.9,dccomic antihero secretmiss villain superhero supervillain dcextendedunivers willsmith margotrobbie joelkinnaman davidayer davidayer Action Adventure Crime Fantasy Science Fiction
47933,Independence Day: Resurgence,2016-06-22,Independence Day: Resurgence,4.9,alternatehistori alieninvas liamhemsworth jeffgoldblum billpullman rolandemmerich rolandemmerich Action Adventure Science Fiction
188927,Star Trek Beyond,2016-07-07,Star Trek Beyond,6.6,sequel strand hatr spaceopera chrispine zacharyquinto karlurban justinlin justinlin Action Adventure Science Fiction
